LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	2007047191	647.939466084
Oahu	2007057191	760.190115537
Oahu	2007067191	874.004279719
Oahu	2007077191	964.64611617
Oahu	2007087191	1047.32393464
Oahu	2007097191	1104.98469358
Oahu	2007107191	1134.11880946
Oahu	2007117191	1142.85905795
Oahu	2007127191	1157.52738425
Oahu	2007137191	1158.06729905
Oahu	2007147191	1161.92552035
Oahu	2007157191	1160.6544137
Oahu	2007167191	1136.89720115
Oahu	2007177191	1112.99375023
Oahu	2007187191	1077.24540339
Oahu	2007197191	1104.14104237
Oahu	2007207191	1050.58608011
Oahu	2007217191	954.691059367
Oahu	2007227191	831.607991555
Oahu	2007237191	718.783716951
Oahu	2008007301	655.453577945
Oahu	2008017301	613.158558136
Oahu	2008027301	594.508222854
Oahu	2008037301	599.446411074
Oahu	2008047301	659.739391997
Oahu	2008057301	803.756241994
Oahu	2008067301	919.910151419
Oahu	2008077301	989.550716333
Oahu	2008087301	1074.5683487
Oahu	2008097301	1126.52594858
Oahu	2008107301	1154.83893258
Oahu	2008117301	1167.07750494
Oahu	2008127301	1179.63093607
Oahu	2008137301	1177.68493592
Oahu	2008147301	1188.00002746
Oahu	2008157301	1180.19337021
Oahu	2008167301	1149.54070962
Oahu	2008177301	1133.43265629
Oahu	2008187301	1142.72407925
Oahu	2008197301	1150.89063394
Oahu	2008207301	1075.33318224
Oahu	2008217301	960.787894869
Oahu	2008227301	826.073658849
Oahu	2008237301	714.734149955
Oahu	2009007071	633.158749083
Oahu	2009017071	591.651082143
Oahu	2009027071	571.493461816
Oahu	2009037071	575.80165789
Oahu	2009047071	636.848281335
Oahu	2009057071	770.133912672
Oahu	2009067071	888.942494756
Oahu	2009077071	975.174866779
Oahu	2009087071	1054.65809779
Oahu	2009097071	1108.58435446
Oahu	2009107071	1141.02551717
Oahu	2009117071	1158.67463455
Oahu	2009127071	1170.74458652
Oahu	2009137071	1175.46897836
Oahu	2009147071	1185.2777968
Oahu	2009157071	1179.04598259
Oahu	2009167071	1149.75450599
Oahu	2009177071	1115.20970779
Oahu	2009187071	1134.7150226
Oahu	2009197071	1098.97793542
Oahu	2009207071	1037.88627331
Oahu	2009217071	953.712429457
Oahu	2009227071	848.300998361
Oahu	2009237071	743.215823006
Oahu	2009007220	642.562631414
Oahu	2009017220	599.322692041
Oahu	2009027220	577.185292559
Oahu	2009037220	570.391044216
Oahu	2009047220	595.385653066
Oahu	2009057220	659.818072359
Oahu	2009067220	743.688248459
Oahu	2009077220	862.980584321
Oahu	2009087220	955.174813145
Oahu	2009097220	1006.91875396
Oahu	2009107220	1031.30582134
Oahu	2009117220	1037.94257165
Oahu	2009127220	1033.02690276
Oahu	2009137220	1023.13926665
Oahu	2009147220	1025.29906318
Oahu	2009157220	1021.78947964
Oahu	2009167220	1010.99077163
Oahu	2009177220	994.792640959
Oahu	2009187220	1037.81885261
Oahu	2009197220	995.568734161
Oahu	2009207220	939.527856943
Oahu	2009217220	877.693811971
Oahu	2009227220	802.80013142
Oahu	2009237220	704.407867397
Oahu	2010007060	633.631174536
Oahu	2010017060	594.272044456
Oahu	2010027060	565.599163021
Oahu	2010037060	558.613706295
Oahu	2010047060	584.024442259
Oahu	2010057060	643.338793272
Oahu	2010067060	723.991862573
Oahu	2010077060	827.985879997
Oahu	2010087060	914.094601643
Oahu	2010097060	978.234612854
Oahu	2010107060	989.078359537
Oahu	2010117060	1001.8568467
Oahu	2010127060	997.064896852
Oahu	2010137060	983.183923429
Oahu	2010147060	959.269350156
Oahu	2010157060	952.565041843
Oahu	2010167060	952.44132281
Oahu	2010177060	957.717026439
Oahu	2010187060	1008.76355441
Oahu	2010197060	969.989240492
Oahu	2010207060	915.80435474
Oahu	2010217060	860.517120045
Oahu	2010227060	784.565991909
Oahu	2010237060	686.016298505
Oahu	2010007221	593.045907823
Oahu	2010017221	560.492217097
Oahu	2010027221	540.379566784
Oahu	2010037221	548.681100172
Oahu	2010047221	615.307094995
Oahu	2010057221	747.445338718
Oahu	2010067221	862.271911813
Oahu	2010077221	941.518895766
Oahu	2010087221	1030.90088524
Oahu	2010097221	1079.93385505
Oahu	2010107221	1111.02523075
Oahu	2010117221	1138.0333291
Oahu	2010127221	1145.13131385
Oahu	2010137221	1143.81516853
Oahu	2010147221	1147.36979073
Oahu	2010157221	1135.41243544
Oahu	2010167221	1116.45843241
Oahu	2010177221	1124.25369269
Oahu	2010187221	1171.48690072
Oahu	2010197221	1103.961025
Oahu	2010207221	1023.00428795
Oahu	2010217221	909.763817577
Oahu	2010227221	780.71896162
Oahu	2010237221	670.819317078
Oahu	2011007071	583.765744525
Oahu	2011017071	554.384190583
Oahu	2011027071	537.229949336
Oahu	2011037071	547.252564145
Oahu	2011047071	612.944830416
Oahu	2011057071	757.220446804
Oahu	2011067071	882.924476929
Oahu	2011077071	934.083464266
Oahu	2011087071	1009.17975018
Oahu	2011097071	1062.94837151
Oahu	2011107071	1102.15000355
Oahu	2011117071	1118.55067093
Oahu	2011127071	1128.5169874
Oahu	2011137071	1140.78933877
Oahu	2011147071	1142.97151732
Oahu	2011157071	1131.85781323
Oahu	2011167071	1113.39868634
Oahu	2011177071	1167.97731718
Oahu	2011187071	1179.16983894
Oahu	2011197071	1118.98938604
Oahu	2011207071	1045.70419023
Oahu	2011217071	945.129679
Oahu	2011227071	806.748361406
Oahu	2011237071	692.450512103
Oahu	2012007020	653.563807476
Oahu	2012017020	599.693917797
Oahu	2012027020	569.389963627
Oahu	2012037020	565.531673671
Oahu	2012047020	579.851224886
Oahu	2012057020	620.886397717
Oahu	2012067020	678.367207943
Oahu	2012077020	764.385852246
Oahu	2012087020	868.312448976
Oahu	2012097020	915.961852777
Oahu	2012107020	948.988037613
Oahu	2012117020	963.881282635
Oahu	2012127020	969.044389586
Oahu	2012137020	965.996040492
Oahu	2012147020	969.123069948
Oahu	2012157020	971.924118289
Oahu	2012167020	999.044676007
Oahu	2012177020	1062.63337543
Oahu	2012187020	1074.8045271
Oahu	2012197020	1018.33605713
Oahu	2012207020	951.282675528
Oahu	2012217020	865.803946029
Oahu	2012227020	738.423873154
Oahu	2012237020	628.029352479
Oahu	2012007041	596.34176364
Oahu	2012017041	556.28522072
Oahu	2012027041	544.136657043
Oahu	2012037041	563.383136811
Oahu	2012047041	639.064307545
Oahu	2012057041	790.662758755
Oahu	2012067041	932.78990694
Oahu	2012077041	975.478603184
Oahu	2012087041	1027.71755744
Oahu	2012097041	1075.62565898
Oahu	2012107041	1087.86423134
Oahu	2012117041	1097.32441201
Oahu	2012127041	1095.45709222
Oahu	2012137041	1082.32982998
Oahu	2012147041	1081.57625611
Oahu	2012157041	1080.9687833
Oahu	2012167041	1088.06676805
Oahu	2012177041	1166.4475128
Oahu	2012187041	1179.43979634
Oahu	2012197041	1120.28287471
Oahu	2012207041	1041.41837618
Oahu	2012217041	944.803423259
Oahu	2012227041	809.639281121
Oahu	2012237041	675.611266929
Oahu	2002008061	557.344041631
Oahu	2002018061	524.308085295
Oahu	2002028061	511.546569249
Oahu	2002038061	524.902731672
Oahu	2002048061	601.026052549
Oahu	2002058061	745.736947364
Oahu	2002068061	885.370664872
Oahu	2002078061	897.914981444
Oahu	2002088061	951.3052924
Oahu	2002098061	983.42652627
Oahu	2002108061	1016.88543531
Oahu	2002118061	1013.83235889
Oahu	2002128061	1023.15197516
Oahu	2002138061	1028.78939032
Oahu	2002148061	1033.42065264
Oahu	2002158061	1019.42412865
Oahu	2002168061	1027.68022128
Oahu	2002178061	1041.00211476
Oahu	2002188061	1109.96699601
Oahu	2002198061	1071.38505489
Oahu	2002208061	1003.64366554
Oahu	2002218061	904.227096895
Oahu	2002228061	770.40241842
Oahu	2002238061	656.886379381
Oahu	2003008300	577.538358207
Oahu	2003018300	533.078770378
Oahu	2003028300	510.940476628
Oahu	2003038300	505.520260947
Oahu	2003048300	521.929569583
Oahu	2003058300	558.727641369
Oahu	2003068300	614.427930156
Oahu	2003078300	710.562637075
Oahu	2003088300	801.437166358
Oahu	2003098300	858.429624513
Oahu	2003108300	887.486126336
Oahu	2003118300	893.935526931
Oahu	2003128300	899.53874294
Oahu	2003138300	894.541619552
Oahu	2003148300	893.741150152
Oahu	2003158300	900.350588791
Oahu	2003168300	920.705083
Oahu	2003178300	934.758768414
Oahu	2003188300	994.884356909
Oahu	2003198300	988.515080028
Oahu	2003208300	923.186475327
Oahu	2003218300	838.372523287
Oahu	2003228300	716.09724541
Oahu	2003238300	614.530876566
Oahu	2004008230	543.073017154
Oahu	2004018230	506.435053207
Oahu	2004028230	492.89596025
Oahu	2004038230	501.609483903
Oahu	2004048230	560.774564952
Oahu	2004058230	699.264774686
Oahu	2004068230	820.602367814
Oahu	2004078230	896.096773374
Oahu	2004088230	962.008508412
Oahu	2004098230	1004.14688155
Oahu	2004108230	1028.94949816
Oahu	2004118230	1040.00726858
Oahu	2004128230	1052.34562254
Oahu	2004138230	1060.25874659
Oahu	2004148230	1057.27420805
Oahu	2004158230	1055.8104846
Oahu	2004168230	1044.36396062
Oahu	2004178230	1032.49434434
Oahu	2004188230	1045.74769994
Oahu	2004198230	1060.71617762
Oahu	2004208230	981.448140567
Oahu	2004218230	873.821264275
Oahu	2004228230	733.5700079
Oahu	2004238230	619.367892115
Oahu	2005008230	615.228399557
Oahu	2005018230	576.87517395
Oahu	2005028230	561.906626481
Oahu	2005038230	572.975773356
Oahu	2005048230	641.40330925
Oahu	2005058230	763.244048589
Oahu	2005068230	897.76631985
Oahu	2005078230	973.615140234
Oahu	2005088230	1042.00840719
Oahu	2005098230	1080.84188652
Oahu	2005108230	1100.0870721
Oahu	2005118230	1105.82750346
Oahu	2005128230	1111.76238139
Oahu	2005138230	1110.04711973
Oahu	2005148230	1098.4633804
Oahu	2005158230	1075.90199435
Oahu	2005168230	1047.26851503
Oahu	2005178230	1034.57560666
Oahu	2005188230	1018.73791232
Oahu	2005198230	1021.8825587
Oahu	2005208230	967.405971192
Oahu	2005218230	888.972742277
Oahu	2005228230	782.42069629
Oahu	2005238230	682.00921167
Oahu	2006008220	618.292992015
Oahu	2006018220	571.843711827
Oahu	2006028220	549.408094889
Oahu	2006038220	542.432655592
Oahu	2006048220	556.452072066
Oahu	2006058220	578.430327771
Oahu	2006068220	643.838986392
Oahu	2006078220	739.561977468
Oahu	2006088220	828.012345648
Oahu	2006098220	892.22026527
Oahu	2006108220	911.900059183
Oahu	2006118220	923.403744596
Oahu	2006128220	931.408299012
Oahu	2006138220	929.407160408
Oahu	2006148220	927.120144861
Oahu	2006158220	931.991499144
Oahu	2006168220	936.268207051
Oahu	2006178220	937.800468383
Oahu	2006188220	938.955422402
Oahu	2006198220	987.680341687
Oahu	2006208220	949.590030739
Oahu	2006218220	870.882440921
Oahu	2006228220	759.035948357
Oahu	2006238220	659.676541141
Oahu	2008008080	636.051701244
Oahu	2008018080	594.702421058
Oahu	2008028080	573.833404187
Oahu	2008038080	578.659043285
Oahu	2008048080	632.26662351
Oahu	2008058080	759.561917265
Oahu	2008068080	896.039611944
Oahu	2008078080	967.977725079
Oahu	2008088080	1035.91342142
Oahu	2008098080	1080.38445549
Oahu	2008108080	1114.91847401
Oahu	2008118080	1119.44672013
Oahu	2008128080	1132.74572112
Oahu	2008138080	1139.22946045
Oahu	2008148080	1134.17510584
Oahu	2008158080	1124.50107474
Oahu	2008168080	1090.64168672
Oahu	2008178080	1053.6606844
Oahu	2008188080	1036.46228281
Oahu	2008198080	1047.15419217
Oahu	2008208080	998.932419096
Oahu	2008218080	912.780582503
Oahu	2008228080	820.019167682
Oahu	2008238080	719.562037671
Oahu	2011008230	549.796848447
Oahu	2011018230	515.640276827
Oahu	2011028230	500.991945037
Oahu	2011038230	499.070860352
Oahu	2011048230	525.268662535
Oahu	2011058230	572.678450168
Oahu	2011068230	624.902500449
Oahu	2011078230	722.5694687
Oahu	2011088230	809.933490536
Oahu	2011098230	871.968787265
Oahu	2011108230	894.747442576
Oahu	2011118230	894.884657926
Oahu	2011128230	887.314642047
Oahu	2011138230	878.738333743
Oahu	2011148230	873.215171653
Oahu	2011158230	884.547372776
Oahu	2011168230	909.555882206
Oahu	2011178230	1007.64594275
Oahu	2011188230	1027.52011344
Oahu	2011198230	968.903893789
Oahu	2011208230	905.564981448
Oahu	2011218230	820.167829276
Oahu	2011228230	713.901660232
Oahu	2011238230	619.859592082
Oahu	2501007110	593.675075875
Oahu	2501017110	555.839290883
Oahu	2501027110	541.82489723
Oahu	2501037110	549.831673866
Oahu	2501047110	604.287783879
Oahu	2501057110	729.412556454
Oahu	2501067110	842.124278563
Oahu	2501077110	881.521643309
Oahu	2501087110	939.250131936
Oahu	2501097110	982.984078271
Oahu	2501107110	1000.0519999
Oahu	2501117110	1001.93174781
Oahu	2501127110	1005.8506616
Oahu	2501137110	1003.39394934
Oahu	2501147110	992.970102458
Oahu	2501157110	988.176028935
Oahu	2501167110	973.385853776
Oahu	2501177110	991.040574373
Oahu	2501187110	1041.44858497
Oahu	2501197110	991.438451515
Oahu	2501207110	932.685462638
Oahu	2501217110	848.151746941
Oahu	2501227110	742.631195824
Oahu	2501237110	643.118261725
Oahu	2501007301	555.282299309
Oahu	2501017301	517.118268711
Oahu	2501027301	505.809306064
Oahu	2501037301	534.623770204
Oahu	2501047301	597.156288387
Oahu	2501057301	720.381279567
Oahu	2501067301	849.693414626
Oahu	2501077301	874.559218285
Oahu	2501087301	922.490483138
Oahu	2501097301	948.480225978
Oahu	2501107301	955.999703284
Oahu	2501117301	970.660571408
Oahu	2501127301	978.110356471
Oahu	2501137301	966.403516682
Oahu	2501147301	967.079919964
Oahu	2501157301	960.972864016
Oahu	2501167301	963.290313207
Oahu	2501177301	991.120101235
Oahu	2501187301	1058.83473546
Oahu	2501197301	996.491139109
Oahu	2501207301	916.134769153
Oahu	2501217301	822.261443032
Oahu	2501227301	707.480869061
Oahu	2501237301	612.702393691
Oahu	2502007020	494.132273671
Oahu	2502017020	469.843373656
Oahu	2502027020	465.268090066
Oahu	2502037020	474.816534387
Oahu	2502047020	525.721800352
Oahu	2502057020	656.983436273
Oahu	2502067020	769.406676206
Oahu	2502077020	779.034708098
Oahu	2502087020	835.539757903
Oahu	2502097020	879.263808911
Oahu	2502107020	874.032034108
Oahu	2502117020	876.98612315
Oahu	2502127020	875.832315864
Oahu	2502137020	868.830127409
Oahu	2502147020	873.047357996
Oahu	2502157020	869.287680051
Oahu	2502167020	857.013892654
Oahu	2502177020	857.710147298
Oahu	2502187020	905.084420577
Oahu	2502197020	855.531900469
Oahu	2502207020	805.909688118
Oahu	2502217020	738.215026666
Oahu	2502227020	651.731749401
Oahu	2502237020	565.248472135
Oahu	2503007121	576.31873278
Oahu	2503017121	544.997776205
Oahu	2503027121	531.331540227
Oahu	2503037121	542.222774371
Oahu	2503047121	605.381915664
Oahu	2503057121	730.785153673
Oahu	2503067121	857.113331585
Oahu	2503077121	899.37524177
Oahu	2503087121	955.164246277
Oahu	2503097121	990.185205297
Oahu	2503107121	1007.65088265
Oahu	2503117121	1013.98668457
Oahu	2503127121	1025.34542739
Oahu	2503137121	1019.60638048
Oahu	2503147121	1015.62785189
Oahu	2503157121	1000.6188868
Oahu	2503167121	989.936547261
Oahu	2503177121	1009.88880498
Oahu	2503187121	1047.51581678
Oahu	2503197121	1020.13356465
Oahu	2503207121	953.513122918
Oahu	2503217121	861.93733392
Oahu	2503227121	739.229570882
Oahu	2503237121	640.124409251
Oahu	2504007091	541.814941195
Oahu	2504017091	512.224634842
Oahu	2504027091	501.10465473
Oahu	2504037091	511.230002695
Oahu	2504047091	569.843728502
Oahu	2504057091	692.710605971
Oahu	2504067091	810.05728717
Oahu	2504077091	871.316707775
Oahu	2504087091	922.759053244
Oahu	2504097091	955.114466104
Oahu	2504107091	983.481394344
Oahu	2504117091	993.377935634
Oahu	2504127091	1004.64719556
Oahu	2504137091	1004.68689828
Oahu	2504147091	1001.93174781
Oahu	2504157091	994.561611024
Oahu	2504167091	979.791226519
Oahu	2504177091	970.242782197
Oahu	2504187091	1012.51464842
Oahu	2504197091	1012.72360373
Oahu	2504207091	947.744207903
Oahu	2504217091	844.750061291
Oahu	2504227091	717.745480097
Oahu	2504237091	621.584451473
Oahu	2505007140	540.621431186
Oahu	2505017140	512.433529447
Oahu	2505027140	497.27534525
Oahu	2505037140	507.599631786
Oahu	2505047140	564.661673165
Oahu	2505057140	684.624241765
Oahu	2505067140	803.691677858
Oahu	2505077140	874.201165282
Oahu	2505087140	940.075632908
Oahu	2505097140	975.564039897
Oahu	2505107140	994.661049956
Oahu	2505117140	1006.18880254
Oahu	2505127140	1008.45659297
Oahu	2505137140	1007.54148768
Oahu	2505147140	998.092482295
Oahu	2505157140	985.112605634
Oahu	2505167140	968.323210147
Oahu	2505177140	959.351608761
Oahu	2505187140	976.80733008
Oahu	2505197140	995.635770033
Oahu	2505207140	931.641171733
Oahu	2505217140	831.422026955
Oahu	2505227140	716.183900342
Oahu	2505237140	613.398648335
Oahu	2505007301	589.398169787
Oahu	2505017301	555.600588881
Oahu	2505027301	539.676518505
Oahu	2505037301	546.55935596
Oahu	2505047301	601.274080043
Oahu	2505057301	712.304871396
Oahu	2505067301	831.153456849
Oahu	2505077301	907.193035871
Oahu	2505087301	968.343122216
Oahu	2505097301	1004.21945031
Oahu	2505107301	1030.25897333
Oahu	2505117301	1041.22967362
Oahu	2505127301	1039.00170733
Oahu	2505137301	1047.22733461
Oahu	2505147301	1058.33741939
Oahu	2505157301	1056.26850682
Oahu	2505167301	1040.43404076
Oahu	2505177301	1020.06399383
Oahu	2505187301	1002.44897595
Oahu	2505197301	1030.95516726
Oahu	2505207301	979.592348656
Oahu	2505217301	887.678418724
Oahu	2505227301	768.740289666
Oahu	2505237301	665.964932986
Oahu	2506007051	600.488342502
Oahu	2506017051	565.367883843
Oahu	2506027051	570.380808006
Oahu	2506037051	581.431156582
Oahu	2506047051	637.180276243
Oahu	2506057051	747.952453524
Oahu	2506067051	872.03281378
Oahu	2506077051	948.340962908
Oahu	2506087051	1014.40447378
Oahu	2506097051	1050.65876695
Oahu	2506107051	1071.24772522
Oahu	2506117051	1081.42279265
Oahu	2506127051	1092.8212382
Oahu	2506137051	1094.02482566
Oahu	2506147051	1100.32080344
Oahu	2506157051	1091.64764026
Oahu	2506167051	1076.28050075
Oahu	2506177051	1062.21650904
Oahu	2506187051	1030.66668509
Oahu	2506197051	1052.50888958
Oahu	2506207051	999.385552651
Oahu	2506217051	904.99493768
Oahu	2506227051	790.47297778
Oahu	2506237051	684.61428573
Oahu	2507007191	646.390579631
Oahu	2507017191	608.156917498
Oahu	2507027191	588.701915144
Oahu	2507037191	595.147112025
Oahu	2507047191	641.467138365
Oahu	2507057191	740.721519102
Oahu	2507067191	841.358392384
Oahu	2507077191	921.505807026
Oahu	2507087191	994.611269782
Oahu	2507097191	1045.59612332
Oahu	2507107191	1071.35712019
Oahu	2507117191	1079.08543139
Oahu	2507127191	1092.05547343
Oahu	2507137191	1092.53287744
Oahu	2507147191	1095.94439771
Oahu	2507157191	1094.82045853
Oahu	2507167191	1073.81383245
Oahu	2507177191	1052.67789934
Oahu	2507187191	1021.06846059
Oahu	2507197191	1044.85014921
Oahu	2507207191	997.49572729
Oahu	2507217191	912.703336814
Oahu	2507227191	803.87070436
Oahu	2507237191	704.109112223
Oahu	2508007301	648.111273818
Oahu	2508017301	610.713129399
Oahu	2508027301	594.222111414
Oahu	2508037301	598.588561106
Oahu	2508047301	651.900880575
Oahu	2508057301	779.243602703
Oahu	2508067301	881.949327847
Oahu	2508077301	943.526977316
Oahu	2508087301	1018.70135264
Oahu	2508097301	1064.6433532
Oahu	2508107301	1089.67828804
Oahu	2508117301	1100.49989064
Oahu	2508127301	1111.59989798
Oahu	2508137301	1109.87920379
Oahu	2508147301	1119.00002428
Oahu	2508157301	1112.09721405
Oahu	2508167301	1084.99348806
Oahu	2508177301	1070.75040915
Oahu	2508187301	1078.96608039
Oahu	2508197301	1086.18711949
Oahu	2508207301	1019.37763451
Oahu	2508217301	918.094286757
Oahu	2508227301	798.977131198
Oahu	2508237301	700.528400072
Oahu	2509007071	628.3977181
Oahu	2509017071	591.695767617
Oahu	2509027071	573.871976553
Oahu	2509037071	577.681373964
Oahu	2509047071	631.660079972
Oahu	2509057071	749.514033279
Oahu	2509067071	854.567075719
Oahu	2509077071	930.815549346
Oahu	2509087071	1001.0962908
Oahu	2509097071	1048.77901903
Oahu	2509107071	1077.46417614
Oahu	2509117071	1093.06989624
Oahu	2509127071	1103.74240115
Oahu	2509137071	1107.9198076
Oahu	2509147071	1116.59297078
Oahu	2509157071	1111.08266984
Oahu	2509167071	1085.18253131
Oahu	2509177071	1054.63729553
Oahu	2509187071	1071.88430437
Oahu	2509197071	1040.28482165
Oahu	2509207071	986.266291505
Oahu	2509217071	911.838011703
Oahu	2509227071	818.631011415
Oahu	2509237071	725.712493302
Oahu	2509007200	638.731899963
Oahu	2509017200	604.725424451
Oahu	2509027200	590.651416005
Oahu	2509037200	599.235096285
Oahu	2509047200	659.171639136
Oahu	2509057200	787.419510514
Oahu	2509067200	889.518463911
Oahu	2509077200	953.204728674
Oahu	2509087200	1016.46343031
Oahu	2509097200	1054.66716364
Oahu	2509107200	1072.2523134
Oahu	2509117200	1079.37391357
